candidate_id,previous_period,period,provider,provider_name,code_a,code_b,before_a,after_a,change_a,before_b,after_b,change_b,absolute_change_ratio,paired_net_change,target_code,target_change_share_national_pct,classification,disposition,evidence_file,author_disposition,event,adjacent_total,cause,source_file,official_evidence_url,name_before,name_after
RC541,2025-05,2025-06,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,C_130,C_140,1735.0,1677.0,-58.0,23.0,91.0,68.0,0.8529411764705882,10.0,C_130,0.0097913265728162,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC542,2024-06,2024-07,NT310,SPIRE TUNBRIDGE WELLS HOSPITAL,C_100,C_120,164.0,123.0,-41.0,38.0,68.0,30.0,0.7317073170731707,-11.0,C_100,0.0097669975534862,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC543,2024-06,2024-07,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,C_110,C_170,3925.0,4008.0,83.0,50.0,3.0,-47.0,0.5662650602409639,36.0,C_110,0.0097534951003376,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC544,2026-01,2026-02,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,C_120,C_300,5096.0,5153.0,57.0,145.0,58.0,-87.0,0.6551724137931034,-30.0,C_120,0.0097207584238046,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC545,2024-09,2024-10,NVC07,FULWOOD HALL HOSPITAL,C_110,C_400,2731.0,2648.0,-83.0,37.0,79.0,42.0,0.5060240963855421,-41.0,C_110,0.0097001145314727,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC546,2024-09,2024-10,NVC07,FULWOOD HALL HOSPITAL,C_110,X05,2731.0,2648.0,-83.0,26.0,85.0,59.0,0.7108433734939759,-24.0,C_110,0.0097001145314727,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC547,2024-09,2024-10,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_100,C_300,4097.0,4057.0,-40.0,20.0,45.0,25.0,0.625,-15.0,C_100,0.0096935857543063,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC548,2025-09,2025-10,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,C_130,C_300,3728.0,3786.0,58.0,68.0,15.0,-53.0,0.913793103448276,5.0,C_130,0.0096893882821883,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC549,2024-03,2024-04,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,C_110,C_300,4549.0,4629.0,80.0,198.0,76.0,-122.0,0.6557377049180327,-42.0,C_110,0.0096049369375859,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC550,2025-11,2025-12,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,C_100,C_410,72.0,35.0,-37.0,564.0,610.0,46.0,0.8043478260869565,9.0,C_100,0.009596729849461,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC551,2025-11,2025-12,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,C_100,C_502,72.0,35.0,-37.0,3503.0,3564.0,61.0,0.6065573770491803,24.0,C_100,0.009596729849461,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC552,2025-11,2025-12,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,C_100,C_101,72.0,35.0,-37.0,3496.0,3557.0,61.0,0.6065573770491803,24.0,C_100,0.009596729849461,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC553,2025-11,2025-12,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,C_100,C_301,72.0,35.0,-37.0,1812.0,1851.0,39.0,0.9487179487179488,2.0,C_100,0.009596729849461,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC554,2024-06,2024-07,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,C_320,40.0,107.0,67.0,3599.0,3559.0,-40.0,0.5970149253731343,27.0,C_320,0.0095724924855933,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC555,2025-05,2025-06,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,C_110,X06,6971.0,6890.0,-81.0,230.0,353.0,123.0,0.6585365853658537,42.0,C_110,0.0095478784849756,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC556,2025-09,2025-10,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,C_320,X06,1176.0,1213.0,37.0,34.0,6.0,-28.0,0.7567567567567568,9.0,C_320,0.0095477218361559,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC557,2026-04,2026-05,S3H9L,THE HAMPTONS HOSPITAL LTD,C_320,C_502,98.0,62.0,-36.0,1.0,69.0,68.0,0.5294117647058824,32.0,C_320,0.0095132141186667,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC558,2025-08,2025-09,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_300,C_301,25.0,44.0,19.0,7155.0,7119.0,-36.0,0.5277777777777778,-17.0,C_301,0.0094836920012961,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC559,2024-03,2024-04,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,C_100,C_300,2228.0,2268.0,40.0,32.0,5.0,-27.0,0.675,13.0,C_100,0.0094286919811331,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC560,2025-09,2025-10,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,C_301,C_430,185.0,149.0,-36.0,12.0,38.0,26.0,0.7222222222222222,-10.0,C_301,0.0094130443877337,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC561,2025-06,2025-07,RVJ,NORTH BRISTOL NHS TRUST,C_100,X06,757.0,720.0,-37.0,98.0,159.0,61.0,0.6065573770491803,24.0,C_100,0.0093642437740433,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC562,2026-01,2026-02,NT420,HIGHFIELD HOSPITAL,C_301,X06,116.0,81.0,-35.0,15.0,67.0,52.0,0.6730769230769231,17.0,C_301,0.009238436117534,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC563,2024-11,2024-12,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_160,C_320,127.0,195.0,68.0,281.0,243.0,-38.0,0.5588235294117647,30.0,C_320,0.0092020157257605,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC564,2025-09,2025-10,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,C_100,C_140,1733.0,1769.0,36.0,25.0,0.0,-25.0,0.6944444444444444,11.0,C_100,0.0091955667151136,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC565,2025-02,2025-03,RVJ,NORTH BRISTOL NHS TRUST,C_100,X06,803.0,766.0,-37.0,104.0,168.0,64.0,0.578125,27.0,C_100,0.0091587332234285,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC566,2024-11,2024-12,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_120,C_300,1634.0,1576.0,-58.0,64.0,104.0,40.0,0.6896551724137931,-18.0,C_120,0.0091571187915129,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC567,2025-01,2025-02,NVC18,SPRINGFIELD HOSPITAL,C_110,X05,1616.0,1693.0,77.0,73.0,0.0,-73.0,0.948051948051948,4.0,C_110,0.0091481525484139,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC568,2025-08,2025-09,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,C_100,C_300,703.0,667.0,-36.0,2.0,33.0,31.0,0.8611111111111112,-5.0,C_100,0.0091433215655398,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC569,2025-05,2025-06,RNZ,SALISBURY NHS FOUNDATION TRUST,C_301,X03,1166.0,1200.0,34.0,78.0,27.0,-51.0,0.6666666666666666,-17.0,C_301,0.0090941431043659,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC570,2024-08,2024-09,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,C_120,X02,2967.0,2909.0,-58.0,79.0,128.0,49.0,0.8448275862068966,-9.0,C_120,0.0090629673092518,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC571,2024-05,2024-06,K8I4X,GLENDON WOOD HOSPITAL,C_110,C_301,411.0,335.0,-76.0,199.0,303.0,104.0,0.7307692307692307,28.0,C_110,0.0090471559193993,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC572,2024-11,2024-12,NVC23,WOODLAND HOSPITAL,C_101,C_400,439.0,454.0,15.0,21.0,0.0,-21.0,0.7142857142857143,-6.0,C_400,0.0089914581147909,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC573,2024-03,2024-04,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_300,C_400,7.0,18.0,11.0,9358.0,9337.0,-21.0,0.5238095238095238,-10.0,C_400,0.0089697974107184,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC574,2025-08,2025-09,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,C_301,C_430,151.0,185.0,34.0,45.0,12.0,-33.0,0.9705882352941176,1.0,C_301,0.0089568202234463,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC575,2026-04,2026-05,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,C_100,C_330,55.0,89.0,34.0,2725.0,2693.0,-32.0,0.9411764705882352,2.0,C_100,0.0089122588119959,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC576,2026-04,2026-05,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,C_100,C_320,55.0,89.0,34.0,889.0,826.0,-63.0,0.5396825396825397,-29.0,C_100,0.0089122588119959,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC577,2026-04,2026-05,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,C_100,C_120,55.0,89.0,34.0,6889.0,6870.0,-19.0,0.5588235294117647,15.0,C_100,0.0089122588119959,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC578,2026-04,2026-05,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,C_100,C_410,55.0,89.0,34.0,974.0,945.0,-29.0,0.8529411764705882,5.0,C_100,0.0089122588119959,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC579,2025-12,2026-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,C_120,X03,10373.0,10425.0,52.0,37.0,9.0,-28.0,0.5384615384615384,24.0,C_120,0.0088484582412327,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC580,2025-01,2025-02,NWF01,BENENDEN HOSPITAL,C_100,C_502,211.0,175.0,-36.0,21.0,68.0,47.0,0.7659574468085106,11.0,C_100,0.0088313217544892,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
RC581,2024-10,2024-11,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,C_100,C_101,470.0,434.0,-36.0,60.0,107.0,47.0,0.7659574468085106,11.0,C_100,0.0088005358548498,possible recoding or service mix change; cause unconfirmed,caveat; preserve reported codes,anomaly_recoding_candidates.csv,Reviewed; retain reported codes. Candidate association does not prove pathway transfer; specialty-comparability caveat added.,,,,,,,
