period,label,specialty_code,provider_code,provider_name,total_waiting,within_18w,over_52w,n_source_rows
2026-03,March 2026,C_130,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,5149.0,3929.0,9.0,42
2026-03,March 2026,C_130,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,12345.0,7020.0,226.0,26
2026-03,March 2026,C_130,S0L9O,ACES BIRMINGHAM,17.0,12.0,0.0,2
2026-03,March 2026,C_130,S1Z4X,NEWMEDICA - BIRMINGHAM,949.0,884.0,0.0,11
2026-03,March 2026,C_130,S4E3I,MIDLAND EYE (EYE-DOCS LTD),643.0,603.0,0.0,5
2026-03,March 2026,C_130,S8O6A,ACES MANCHESTER TRAFFORD,3.0,1.0,0.0,1
2026-03,March 2026,C_130,T1I9W,ACES LINCOLN,10.0,10.0,0.0,2
2026-03,March 2026,C_130,T1T4S,ACES BRISTOL,71.0,58.0,0.0,1
2026-03,March 2026,C_130,T4I8V,SPAMEDICA CHESTERFIELD,178.0,173.0,0.0,5
2026-03,March 2026,C_130,T8R5I,SPAMEDICA WOKINGHAM,236.0,213.0,1.0,10
2026-03,March 2026,C_130,T8V3L,SPAMEDICA DONCASTER,253.0,242.0,0.0,8
2026-03,March 2026,C_130,U0K8N,CES MEDICAL,69.0,63.0,0.0,1
2026-03,March 2026,C_130,U1P4Z,ACES MILTON KEYNES,143.0,121.0,0.0,4
2026-03,March 2026,C_130,U6A5N,ACES CHISWICK,12.0,8.0,0.0,6
2026-03,March 2026,C_130,V4U1Y,SPAMEDICA CHESTER,206.0,191.0,0.0,4
2026-03,March 2026,C_130,V5F1D,SPAMEDICA TELFORD,384.0,338.0,0.0,2
2026-03,March 2026,C_130,V8A3H,SPAMEDICA SHEFFIELD COMMUNITY DIAGNOSTIC & TREATMENT CENTRE,11.0,11.0,0.0,2
2026-03,March 2026,C_130,V8N5R,SPAMEDICA DALSTON,397.0,356.0,0.0,9
2026-03,March 2026,C_130,W7J4C,ACES MANCHESTER,105.0,68.0,0.0,12
2026-03,March 2026,C_130,X0R3Y,ACES LEEDS KING STREET,28.0,20.0,0.0,4
2026-03,March 2026,C_130,X1M4L,ACES MAIDSTONE,5.0,4.0,0.0,3
2026-03,March 2026,C_130,X7M7U,ACES LAKESIDE,9.0,9.0,0.0,4
2026-03,March 2026,C_130,X7Y2H,ACES WILMSLOW,5.0,4.0,0.0,1
2026-03,March 2026,C_130,Y7W8F,ACES SOUTHAMPTON - EAST ST,10.0,10.0,0.0,1
2026-03,March 2026,C_130,Y8L9S,SPAMEDICA BROMLEY,595.0,540.0,1.0,6
2026-03,March 2026,C_130,Y9S1N,FAIRFIELD INDEPENDENT HOSPITAL,35.0,22.0,0.0,6
2026-03,March 2026,C_130,Z1E5F,NEWMEDICA - HARROGATE,243.0,202.0,0.0,3
2026-03,March 2026,C_130,Z2L9B,NEWMEDICA - MANCHESTER WEST,344.0,273.0,0.0,15
2026-03,March 2026,C_130,Z4F8Y,ACES DARTFORD,367.0,326.0,0.0,5
2026-03,March 2026,C_130,Z5J5V,SPAMEDICA HAYDOCK,296.0,271.0,1.0,10
2026-03,March 2026,C_130,Z9Z1G,SPAMEDICA GATESHEAD,509.0,483.0,0.0,8
2026-03,March 2026,C_140,AAH,TETBURY HOSPITAL TRUST LTD,26.0,22.0,0.0,3
2026-03,March 2026,C_140,NEY,PIONEER HEALTHCARE LIMITED,1.0,0.0,1.0,1
2026-03,March 2026,C_140,NFH,SOMERSET SURGICAL SERVICES HQ,871.0,800.0,0.0,9
2026-03,March 2026,C_140,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,5355.0,2867.0,7.0,21
2026-03,March 2026,C_140,NTPH2,PRACTICE PLUS GROUP HOSPITAL - EMERSONS GREEN,2697.0,1880.0,0.0,16
2026-03,March 2026,C_140,NTPH3,PRACTICE PLUS GROUP SURGICAL CENTRE - DEVIZES,1297.0,932.0,0.0,12
2026-03,March 2026,C_140,NVC0R,TEES VALLEY HOSPITAL,370.0,359.0,0.0,4
2026-03,March 2026,C_140,NVC44,THE WESTBOURNE CENTRE,3017.0,1514.0,21.0,38
2026-03,March 2026,C_140,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,16377.0,8947.0,332.0,86
2026-03,March 2026,C_140,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,4815.0,3078.0,0.0,23
2026-03,March 2026,C_140,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,3161.0,1889.0,22.0,15
2026-03,March 2026,C_140,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,339.0,210.0,0.0,2
2026-03,March 2026,C_140,R1F,ISLE OF WIGHT NHS TRUST,981.0,635.0,6.0,1
2026-03,March 2026,C_140,R1H,BARTS HEALTH NHS TRUST,3795.0,2233.0,70.0,48
2026-03,March 2026,C_140,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,8411.0,5288.0,9.0,62
2026-03,March 2026,C_140,RA2,ROYAL SURREY NHS FOUNDATION TRUST,3647.0,1785.0,59.0,41
2026-03,March 2026,C_140,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,2513.0,1786.0,1.0,21
2026-03,March 2026,C_140,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,2508.0,1372.0,58.0,13
2026-03,March 2026,C_140,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,1829.0,914.0,7.0,22
2026-03,March 2026,C_140,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,6855.0,2285.0,1142.0,2
2026-03,March 2026,C_140,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,4597.0,2929.0,12.0,53
2026-03,March 2026,C_140,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,2412.0,1483.0,1.0,32
2026-03,March 2026,C_140,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,1246.0,1086.0,0.0,22
2026-03,March 2026,C_140,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,1548.0,959.0,12.0,16
2026-03,March 2026,C_140,RBK,WALSALL HEALTHCARE NHS TRUST,2001.0,1120.0,0.0,26
2026-03,March 2026,C_140,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,2937.0,1399.0,65.0,12
2026-03,March 2026,C_140,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,1939.0,1211.0,33.0,29
2026-03,March 2026,C_140,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,7197.0,3439.0,123.0,51
2026-03,March 2026,C_140,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,3882.0,1866.0,90.0,33
2026-03,March 2026,C_140,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,868.0,620.0,0.0,13
2026-03,March 2026,C_140,RCF,AIREDALE NHS FOUNDATION TRUST,451.0,333.0,0.0,12
2026-03,March 2026,C_140,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,35.0,6.0,3.0,7
2026-03,March 2026,C_140,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",414.0,304.0,6.0,7
2026-03,March 2026,C_140,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,3227.0,1745.0,5.0,30
2026-03,March 2026,C_140,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,1144.0,846.0,14.0,24
2026-03,March 2026,C_140,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,3844.0,2015.0,14.0,32
2026-03,March 2026,C_140,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,2648.0,933.0,102.0,2
2026-03,March 2026,C_140,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,2386.0,1717.0,1.0,19
2026-03,March 2026,C_140,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,4489.0,2308.0,133.0,49
2026-03,March 2026,C_140,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",2102.0,1524.0,11.0,26
2026-03,March 2026,C_140,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,1687.0,907.0,8.0,19
2026-03,March 2026,C_140,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,2720.0,1303.0,89.0,27
2026-03,March 2026,C_140,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,1324.0,654.0,98.0,24
2026-03,March 2026,C_140,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,2745.0,1327.0,4.0,21
2026-03,March 2026,C_140,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,863.0,386.0,17.0,9
2026-03,March 2026,C_140,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3698.0,1631.0,96.0,46
2026-03,March 2026,C_140,RH5,SOMERSET NHS FOUNDATION TRUST,3330.0,1751.0,79.0,12
2026-03,March 2026,C_140,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,2930.0,1848.0,4.0,16
2026-03,March 2026,C_140,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,2598.0,1271.0,189.0,15
2026-03,March 2026,C_140,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,3219.0,1498.0,253.0,1
2026-03,March 2026,C_140,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,367.0,313.0,0.0,12
2026-03,March 2026,C_140,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,5729.0,4642.0,2.0,51
2026-03,March 2026,C_140,RJ6,CROYDON HEALTH SERVICES NHS TRUST,2491.0,967.0,83.0,35
2026-03,March 2026,C_140,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1586.0,1028.0,38.0,42
2026-03,March 2026,C_140,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,1363.0,655.0,8.0,28
2026-03,March 2026,C_140,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,3658.0,1916.0,203.0,34
2026-03,March 2026,C_140,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,1031.0,697.0,30.0,13
2026-03,March 2026,C_140,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,1871.0,870.0,17.0,35
2026-03,March 2026,C_140,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,9191.0,4867.0,140.0,63
2026-03,March 2026,C_140,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,1335.0,647.0,90.0,10
2026-03,March 2026,C_140,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,3454.0,2252.0,59.0,48
2026-03,March 2026,C_140,RKE,WHITTINGTON HEALTH NHS TRUST,158.0,86.0,1.0,3
2026-03,March 2026,C_140,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,4495.0,1807.0,377.0,36
2026-03,March 2026,C_140,RLQ,WYE VALLEY NHS TRUST,675.0,397.0,6.0,9
2026-03,March 2026,C_140,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,1061.0,597.0,1.0,28
2026-03,March 2026,C_140,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1779.0,1285.0,41.0,16
2026-03,March 2026,C_140,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,1818.0,909.0,91.0,38
2026-03,March 2026,C_140,RMC,BOLTON NHS FOUNDATION TRUST,2350.0,1256.0,40.0,31
2026-03,March 2026,C_140,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,729.0,493.0,0.0,20
2026-03,March 2026,C_140,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,3085.0,1354.0,76.0,23
2026-03,March 2026,C_140,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,2118.0,1044.0,74.0,23
2026-03,March 2026,C_140,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,2085.0,1122.0,1.0,16
2026-03,March 2026,C_140,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,858.0,648.0,1.0,11
2026-03,March 2026,C_140,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,1293.0,488.0,6.0,19
2026-03,March 2026,C_140,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2468.0,1159.0,34.0,26
2026-03,March 2026,C_140,RNZ,SALISBURY NHS FOUNDATION TRUST,1857.0,1291.0,0.0,22
2026-03,March 2026,C_140,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2499.0,1410.0,0.0,24
2026-03,March 2026,C_140,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,7764.0,4484.0,48.0,41
2026-03,March 2026,C_140,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,145.0,142.0,0.0,23
2026-03,March 2026,C_140,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2138.0,844.0,89.0,27
2026-03,March 2026,C_140,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1767.0,854.0,38.0,17
2026-03,March 2026,C_140,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2350.0,1739.0,21.0,31
2026-03,March 2026,C_140,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2222.0,1543.0,22.0,38
2026-03,March 2026,C_140,RRF,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST",1469.0,820.0,24.0,25
2026-03,March 2026,C_140,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2258.0,1059.0,11.0,44
2026-03,March 2026,C_140,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,6540.0,4513.0,6.0,68
2026-03,March 2026,C_140,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2039.0,1492.0,0.0,18
2026-03,March 2026,C_140,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,3311.0,2177.0,0.0,25
2026-03,March 2026,C_140,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,1737.0,886.0,0.0,22
2026-03,March 2026,C_140,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,2041.0,1578.0,17.0,25
2026-03,March 2026,C_140,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3059.0,1597.0,126.0,39
2026-03,March 2026,C_140,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,3940.0,1999.0,122.0,35
2026-03,March 2026,C_140,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,1762.0,901.0,23.0,22
2026-03,March 2026,C_140,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,2114.0,1426.0,29.0,23
2026-03,March 2026,C_140,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,2165.0,1425.0,11.0,24
2026-03,March 2026,C_140,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,5244.0,2153.0,187.0,35
2026-03,March 2026,C_140,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,2812.0,1280.0,86.0,33
2026-03,March 2026,C_140,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,2887.0,1470.0,26.0,18
2026-03,March 2026,C_140,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,7541.0,3349.0,508.0,2
2026-03,March 2026,C_140,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,2668.0,1504.0,44.0,35
2026-03,March 2026,C_140,RWH,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,1261.0,540.0,102.0,1
2026-03,March 2026,C_140,RWJ,STOCKPORT NHS FOUNDATION TRUST,1.0,1.0,0.0,1
2026-03,March 2026,C_140,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,4012.0,1543.0,256.0,31
2026-03,March 2026,C_140,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,1973.0,1064.0,0.0,25
2026-03,March 2026,C_140,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,2152.0,1044.0,27.0,29
2026-03,March 2026,C_140,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,2129.0,1089.0,17.0,17
2026-03,March 2026,C_140,RXF,MID YORKSHIRE TEACHING NHS TRUST,3072.0,2128.0,3.0,28
2026-03,March 2026,C_140,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,1381.0,1033.0,0.0,30
2026-03,March 2026,C_140,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,1999.0,973.0,11.0,17
2026-03,March 2026,C_140,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,4461.0,2461.0,51.0,32
2026-03,March 2026,C_140,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,615.0,406.0,0.0,4
2026-03,March 2026,C_140,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,995.0,759.0,0.0,21
2026-03,March 2026,C_140,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,4544.0,2389.0,132.0,34
2026-03,March 2026,C_140,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,1808.0,1162.0,0.0,21
2026-03,March 2026,C_140,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,400.0,358.0,0.0,14
2026-03,March 2026,C_140,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,7771.0,3502.0,424.0,34
2026-03,March 2026,C_140,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,6592.0,4605.0,1.0,1
2026-03,March 2026,C_150,B3M1X,CLAREMONT PRIVATE HOSPITAL,358.0,209.0,2.0,16
2026-03,March 2026,C_150,NEY,PIONEER HEALTHCARE LIMITED,104.0,64.0,7.0,10
2026-03,March 2026,C_150,NNE,DORKING HEALTHCARE LIMITED (DHC),81.0,57.0,0.0,1
2026-03,March 2026,C_150,NT204,"NUFFIELD HEALTH, BRENTWOOD HOSPITAL",1.0,0.0,0.0,1
2026-03,March 2026,C_150,NT209,"NUFFIELD HEALTH, CAMBRIDGE HOSPITAL",27.0,16.0,0.0,7
2026-03,March 2026,C_150,NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",134.0,70.0,1.0,2
2026-03,March 2026,C_150,NT239,"NUFFIELD HEALTH, TUNBRIDGE WELLS HOSPITAL",1.0,0.0,0.0,1
2026-03,March 2026,C_150,NT304,SPIRE SOUTHAMPTON HOSPITAL,3.0,3.0,0.0,1
2026-03,March 2026,C_150,NT314,SPIRE LONDON EAST,402.0,177.0,6.0,9
2026-03,March 2026,C_150,NT317,SPIRE CAMBRIDGE LEA HOSPITAL,18.0,11.0,0.0,7
2026-03,March 2026,C_150,NT333,SPIRE WASHINGTON HOSPITAL,59.0,46.0,0.0,6
2026-03,March 2026,C_150,NT339,SPIRE REGENCY HOSPITAL,29.0,26.0,0.0,5
2026-03,March 2026,C_150,NT347,SPIRE FYLDE COAST HOSPITAL,103.0,92.0,0.0,7
2026-03,March 2026,C_150,NT350,SPIRE METHLEY PARK HOSPITAL,12.0,11.0,0.0,5
2026-03,March 2026,C_150,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,101.0,58.0,0.0,8
2026-03,March 2026,C_150,NT3X3,SPIRE ST ANTHONY'S HOSPITAL,28.0,22.0,0.0,4
2026-03,March 2026,C_150,NT403,BEARDWOOD HOSPITAL,61.0,53.0,0.0,5
2026-03,March 2026,C_150,NT406,BLACKHEATH HOSPITAL,4.0,4.0,0.0,2
2026-03,March 2026,C_150,NT409,CHELSFIELD PARK HOSPITAL,5.0,5.0,0.0,2
2026-03,March 2026,C_150,NT420,HIGHFIELD HOSPITAL,6.0,6.0,0.0,3
2026-03,March 2026,C_150,NT422,LONDON INDEPENDENT HOSPITAL,18.0,17.0,0.0,2
2026-03,March 2026,C_150,NT424,MERIDEN HOSPITAL,185.0,169.0,0.0,8
2026-03,March 2026,C_150,NT427,PARK HOSPITAL,13.0,13.0,0.0,3
2026-03,March 2026,C_150,NT437,SLOANE HOSPITAL,8.0,8.0,0.0,1
2026-03,March 2026,C_150,NT440,THORNBURY HOSPITAL,5.0,5.0,0.0,2
2026-03,March 2026,C_150,NT441,THREE SHIRES HOSPITAL,61.0,52.0,0.0,3
2026-03,March 2026,C_150,NT447,DUCHY HOSPITAL,8.0,8.0,0.0,2
2026-03,March 2026,C_150,NT449,LANCASTER PRIVATE HOSPITAL,2.0,0.0,0.0,1
2026-03,March 2026,C_150,NT457,WOODLANDS HOSPITAL,2.0,1.0,0.0,2
2026-03,March 2026,C_150,NTX,THE ONE HEALTH GROUP PLC,2533.0,1821.0,2.0,44
2026-03,March 2026,C_150,R1H,BARTS HEALTH NHS TRUST,1594.0,844.0,11.0,35
2026-03,March 2026,C_150,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,1.0,1.0,0.0,1
2026-03,March 2026,C_150,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,72.0,23.0,6.0,7
2026-03,March 2026,C_150,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,1.0,0.0,0.0,1
2026-03,March 2026,C_150,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,62.0,42.0,0.0,5
2026-03,March 2026,C_150,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,3602.0,2445.0,45.0,1
2026-03,March 2026,C_150,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",2435.0,1714.0,17.0,30
2026-03,March 2026,C_150,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1866.0,1237.0,21.0,37
2026-03,March 2026,C_150,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,1099.0,766.0,3.0,1
2026-03,March 2026,C_150,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3677.0,1916.0,11.0,40
2026-03,March 2026,C_150,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,502.0,317.0,12.0,16
2026-03,March 2026,C_150,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,1.0,1.0,0.0,1
2026-03,March 2026,C_150,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,2832.0,1899.0,29.0,49
2026-03,March 2026,C_150,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,1310.0,623.0,65.0,3
2026-03,March 2026,C_150,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,5472.0,2571.0,95.0,33
2026-03,March 2026,C_150,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,4256.0,2410.0,158.0,4
2026-03,March 2026,C_150,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,537.0,372.0,15.0,20
2026-03,March 2026,C_150,RRF,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST",10.0,7.0,1.0,3
2026-03,March 2026,C_150,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,1741.0,1165.0,1.0,39
2026-03,March 2026,C_150,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,3408.0,2104.0,82.0,61
2026-03,March 2026,C_150,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,1275.0,888.0,14.0,15
2026-03,March 2026,C_150,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,195.0,108.0,1.0,11
2026-03,March 2026,C_150,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1073.0,799.0,8.0,36
2026-03,March 2026,C_150,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,1117.0,894.0,5.0,7
2026-03,March 2026,C_150,RVJ,NORTH BRISTOL NHS TRUST,1325.0,969.0,1.0,41
2026-03,March 2026,C_150,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,3155.0,2060.0,98.0,2
2026-03,March 2026,C_150,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,158.0,60.0,0.0,1
2026-03,March 2026,C_150,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,888.0,685.0,6.0,24
2026-03,March 2026,C_150,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,3728.0,2182.0,13.0,2
2026-03,March 2026,C_150,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,3139.0,2001.0,11.0,51
2026-03,March 2026,C_150,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,592.0,338.0,11.0,8
2026-03,March 2026,C_160,DFQ,NORWICH & NORFOLK SURGICAL LTD (N2S),4.0,2.0,0.0,1
2026-03,March 2026,C_160,DFY01,COTSWOLDS SURGICAL PARTNERS,181.0,179.0,0.0,3
2026-03,March 2026,C_160,G3Q3Z,NUFFIELD HEALTH HIGHGATE HOSPITAL,1.0,0.0,1.0,1
2026-03,March 2026,C_160,NFH,SOMERSET SURGICAL SERVICES HQ,112.0,109.0,0.0,2
2026-03,March 2026,C_160,NN4,TYNESIDE SURGICAL SERVICES LTD,183.0,144.0,0.0,7
2026-03,March 2026,C_160,NT205,"NUFFIELD HEALTH, BRIGHTON HOSPITAL",201.0,45.0,32.0,1
2026-03,March 2026,C_160,NT226,"NUFFIELD HEALTH, LEICESTER HOSPITAL",14.0,9.0,0.0,11
2026-03,March 2026,C_160,NT229,"NUFFIELD HEALTH, NEWCASTLE UPON TYNE HOSPITAL",21.0,8.0,3.0,1
2026-03,March 2026,C_160,NT233,"NUFFIELD HEALTH, PLYMOUTH HOSPITAL",32.0,24.0,0.0,1
2026-03,March 2026,C_160,NT312,SPIRE ALEXANDRA HOSPITAL,12.0,7.0,0.0,1
2026-03,March 2026,C_160,NT314,SPIRE LONDON EAST,41.0,25.0,0.0,5
2026-03,March 2026,C_160,NT324,SPIRE CHESHIRE HOSPITAL,69.0,61.0,0.0,4
2026-03,March 2026,C_160,NT332,SPIRE LEEDS HOSPITAL,118.0,83.0,0.0,5
2026-03,March 2026,C_160,NT337,SPIRE LIVERPOOL HOSPITAL,3.0,0.0,0.0,1
2026-03,March 2026,C_160,NT350,SPIRE METHLEY PARK HOSPITAL,17.0,14.0,0.0,3
2026-03,March 2026,C_160,NVC01,ASHTEAD HOSPITAL,2.0,1.0,0.0,1
2026-03,March 2026,C_160,NVC02,THE BERKSHIRE INDEPENDENT HOSPITAL,1.0,1.0,0.0,1
2026-03,March 2026,C_160,NVC05,EUXTON HALL HOSPITAL,1.0,1.0,0.0,1
2026-03,March 2026,C_160,NVC07,FULWOOD HALL HOSPITAL,8.0,8.0,0.0,5
